program_id,title,tag_genre,tag_sous_genre,mean_age,count_episodes,mean_episode_duration,count_profile_adult,count_profile_kid,count_profile_home,count_profile_f,count_profile_m,count_profile_like,count_profile_not_like,count_profile_view,program_seconds_duration,total_seconds_viewed,seconds_viewed_liked,seconds_viewed_not_like,program_description,ratio_liked
46213,L'héritage,telefilms,"drame,policier",49.0,1.0,5562.0,664,1,22,453,147,501,186,687,5562.0,3309607.0,3008451.0,301156.0,"Un ostréiculteur est victime d'une tentative d'assassinat mais n'est que blessé. Ses trois filles vont accourir pour l'aider, et l'aider dans son négoce. Deux vendraient bien l'affaire mais la troisième veut en reprendre les rênes. Le chien de la maison est retrouvé abattu : la carabine utilisée est la même... Les tentatives d'intimidation ou d'assassinat vont se multiplier...",72.93
43426,Au nom de la vérité,series,programme-court,29.0,189.0,1518.64,1284,0,52,889,301,500,842,1342,287023.0,23429872.0,21554830.0,1875042.0,"Chacun d'entre nous s'est déjà retrouvé au moins une fois, au cœur de la tourmente…
Au nom de la vérité est une nouvelle fiction quotidienne de vingt-six minutes, qui s'attache à des héros du quotidien en prise avec une décision capitale. Chaque épisode est une tranche de vie dans laquelle chacun peut s'identifier ou projeter sa propre famille.
Ces moments qui dérapent, ces accidents de la vie, ces histoires secrètes qui encombrent notre quotidien…",37.26
46966,A l'intérieur,series,"drame,thriller-suspense",46.0,6.0,2966.67,1039,0,30,720,240,498,572,1070,17800.0,11259143.0,9422820.0,1836323.0,Ana est retrouvée le coeur arraché dans  l'hôpital psychiatrique où elle était internée contre son grès. Le lieutenant de police Angèle Maury doit mène l’enquête. Une première mission sous haute tension,46.54
47893,Meurtre à la Rochelle,telefilms,policier,45.0,1.0,5504.0,605,1,16,389,165,498,124,622,5504.0,3197728.0,3016294.0,181434.0,"Lorsque qu’un homme d’affaires rochelais est retrouvé pendu dans la tour St-Nicolas, la lettre « A » comme Avarice tracée au sang sur son front, la ville croit retourner au pire temps de son histoire. C’est le capitaine Raphaël Weiss qui est chargé de l’affaire sous les ordres de sa fille la Cdt Justine Balmont, venue spécialement de Bordeaux, après deux années de silence et vingt années de non-dits.",80.06
47892,Meurtres à Saint-Malo,telefilms,policier,47.0,1.0,5428.0,584,0,13,349,174,498,101,599,5428.0,3162036.0,3003876.0,158160.0,La capitaine de la PJ de Rennes enquête sur la découverte d'un cadavre retrouvé sur la plage de Saint-Malo. Elle essaie de convaincre son co-équipier temporaire que leur affaire est liée à de la piraterie.,83.14
45100,Les enquêtes du département V : Miséricorde,films,"policier,thriller-suspense",50.0,1.0,5571.0,666,0,7,368,250,497,177,674,5571.0,3113455.0,2832970.0,280485.0,"Carl Morck est rétrogradé aux affaires non résolues, un département peu prisé de la police danoise. Assisté de son collègue Assad, il travaille sur des dossiers vieux de plusieurs années. Tout change quand Carl et Assad sont chargés d'enquêter sur la disparition, vieille de cinq ans, d'une femme politique..",73.74
46251,Les innocents,series,"drame,thriller-suspense",42.0,6.0,3167.67,930,0,20,565,296,493,459,952,19006.0,11786927.0,10153992.0,1632935.0,"Se croyant seuls en pleine montagne, Yann et Lucas, deux adolescents qui se découvrent une attirance réciproque, sont témoins d'une tuerie mais décident de se taire de peur qu'on découvre leur relation. Ils se retrouvent traqués par l'assassin, alors que tous ceux qui permettraient de le démasquer sont éliminés froidement les uns après les autres",51.79
50608,Meurtres à Pont-L'Évêque,telefilms,policier,49.0,1.0,5594.0,650,0,14,433,158,493,174,667,5594.0,3332438.0,3098879.0,233559.0,"Le lieutenant Julien Roussel, président de l’association « Joyeuse Prison », a organisé une fête dans l’ancienne prison de Pont-L’Evêque pour nouer un dialogue entre le public, d’anciens détenus et le personnel pénitencier et ainsi rappeler le coté convivial et festif de cette prison des années 50 où le gardien-chef faisait tout pour être apprécier de ses détenus. Alors que la fête bat son plein, un homme vêtu d’une vieille tenue de prisonnier est retrouvé pendu dans la crypte de la prison..",73.91
47525,Quadras,series,comedie-dramatique,44.0,8.0,2955.25,1041,0,27,719,203,491,578,1069,23642.0,13554508.0,11749044.0,1805464.0,"Alex et Agnès, deux quadragénaires, se marient, entourés de leur famille et de leurs amis. Une mère aigrie, un comptable ou encore une soeur dépressive se retrouvent à fêter cette union. Chaque épisode est centré sur un personnage ou un couple.",45.93
43354,Paw Patrol,jeunesse,"3-5-ans,dessins-animes",34.0,68.0,721.62,696,266,56,478,182,491,531,1022,49070.0,6485764.0,5772660.0,713104.0,"Ryder, un jeune garçon de 10 ans, est toujours prêt à venir en aide aux gens de la Grande Vallée. Pour cela, il peut compter sur la Pat’Patrouille, 6 chiots héroïques  qu’il a élevés : Marcus, Ruben, Stella, Chase, Rocky et Zuma. Chacun de ses chiots possède une compétence particulière et un véhicule spécial, selon son don. Ensemble, leurs talents leur permettent de solutionner n’importe quelle mission de sauvetage.",48.04
47909,Disparus,telefilms,thriller-suspense,46.0,2.0,5588.5,825,0,28,593,173,489,364,853,11177.0,7059174.0,5940588.0,1118586.0,"Claire vit avec son fils Matéo en Corse. Pour obtenir la garde de son fils, Claire doit décrocher un travail. Pour se rendre à l’entretien elle confie son fils à une jeune baby-sitter. Lorsqu’elle revient, Matéo et Livia ont disparu.",57.33
46349,On se retrouvera,telefilms,drame,40.0,1.0,5400.0,660,0,23,483,133,489,194,683,5400.0,3043382.0,2784481.0,258901.0,"Au décès de sa mère, Margot découvre un terrible secret, enfoui depuis trente ans : une nuit, alors qu’elle rentrait chez elle, sa mère a été violée par deux hommes et laissée pour morte dans la garrigue. Puis, elle a donné la vie à un enfant. Cette enfant est Margot. Hantée par le deuil de sa mère et cette révélation, Margot n’a plus qu’une chose en tête : retrouver les agresseurs et venger sa mère",71.6
50888,La traque,series,policier,35.0,2.0,2696.0,886,0,41,621,204,489,440,929,5392.0,4795242.0,3865296.0,929946.0,"Le 26 juin 2003, Michel Fourniret est arrêté pour tentative d’enlèvement sur mineure. Il ne risque, au mieux, que quelques mois de prison. Pourtant, des policiers sont convaincus d'avoir affaire à un tueur en série. Mais ils n'ont aucune preuve....",52.64
46218,Les mystères de l'île,telefilms,"drame,policier",50.0,1.0,5492.0,610,0,21,393,154,487,144,631,5492.0,3190765.0,2967079.0,223686.0,"Un corps est retrouvé dans un zodiac à la dérive entre le Fort Boyard et l'Ile d'Aix. Solène Brach de la DPJ est dépêchée sur place. Elle demande à Vincent, maire de l'île, de l'assister mais ce dernier se montre peu enclin à participer à cette enquête. La victime, José Chebec, est un Aixois tout juste sorti de prison après 20 ans de réclusion, devenu gardien du fort.",77.18
46446,Je hais les parents,telefilms,comedie,43.0,1.0,5110.0,658,0,28,434,164,483,203,686,5110.0,2915660.0,2627562.0,288098.0,"Florence et Bruno, un couple menant une vie calme, ont des parents leur posant quelques problèmes... La mère de Bruno s'est cassée la jambe et ne peut plus se débrouiller seule. Quand au père de Florence, il se retrouve SDF après avoir été quitté par sa compagne..",70.41
47452,Meurtres au Mont Ventoux,telefilms,policier,49.0,1.0,5514.0,647,0,17,392,193,481,184,665,5514.0,3046085.0,2811365.0,234720.0,"Alexia Méjean, dite Alex, retourne dans son village natal à la suite du décès de son oncle dont elle vient d'hériter. Elle attire la méfiance de la population. Il est vrai qu'elle s'était rebellée 25 ans plus tôt contre une superstition locale : un dragon maléfique, le Drac, hanterait une source voisine. Une de ses amies serait morte de l'avoir défié. La mort de son oncle étant suspecte, Alexia reste dans la région",72.33
46211,Meurtres en Corrèze,telefilms,policier,49.0,1.0,5506.0,569,1,13,362,151,480,104,584,5506.0,3268304.0,3104742.0,163562.0,"Dans la ville de Tulle, comme chaque année, des processionnaires et pénitents portent la statue de Saint-Jean. Mais ce soir-là, en marge de la fête, on retrouve assassiné Samuel Marques, un artiste local. La capitaine Lena Ribeiro est obligée de collaborer avec Axel Zeller un commandant de la SRPJ de Bordeaux, son ancien grand amour. Autant dire que la collaboration entre les deux s’avère difficile pour une enquête qui ne l’est pas moins.",82.19
50813,Pékin Express : itinéraire bis,divertissement,jeu,35.0,10.0,2983.8,2050,0,81,1220,659,478,1661,2139,29838.0,16001268.0,9935853.0,6065415.0,"La 2e étape d'Itinéraire Bis va emmener Fabrice et Briac jusqu'au sud de l'Ouganda à quelques kilomètres de la frontière avec le Rwanda. Entre missions insolites et expériences inoubliables, l'émotion et le dépaysement vont être au rendez-vous !",22.35
17964,This is us,series,drame,41.0,18.0,2493.83,1086,0,28,777,213,477,639,1116,44889.0,12121344.0,9914336.0,2207008.0,"Jack vit à Pittsburgh avec sa femme Rebecca, sur le point de donner naissance à des triplés. Kevin, jeune acteur lassé par la futilité du rôle qu'il tient dans une série, s'interroge sur sa carrière tandis que sa sœur jumelle, Kate, est désespérée par ses kilos en trop. Abandonné à la naissance, Randall, brillant juriste, a fait mener des recherches pour retrouver son père biologique mais hésite à le rencontrer. Ils ont en commun d'être nés le même jour...",42.74
46898,Meurtres à Brides-les-Bains,telefilms,policier,49.0,1.0,5385.0,556,0,14,347,144,476,94,570,5385.0,3083097.0,2957076.0,126021.0,"Gabrielle Sandraz, journaliste qui vit sur les hauteurs de Brides-les-bains, est confrontée à l'assassinat de Georges, son mari, qui s'était enfui du village il y a dix ans, après avoir été accusé de meurtre. C'est le commandant Julien Forest, 45 ans, qui est en charge de l'affaire. Il s'avère que ces deux-là ne sont pas des inconnus l'un pour l'autre.",83.51
46212,Meurtres en Lorraine,telefilms,policier,48.0,1.0,5452.0,568,1,13,348,159,475,107,582,5452.0,3008729.0,2836640.0,172089.0,"Le corps d'une femme est retrouvé dans la citadelle de Bitche. Le lieutenant Nicolas Muller est chargé de l'enquête. Il est secondé par une jeune stagiaire. L'enquête se révèle assez particulière pour le lieutenant : non seulement, il travaille dans sa région natale mais, en plus, elle le mène vers la cristallerie gérée par sa famille. Sa propre sœur et son propre père sont suspectés alors que d'autres meurtres sont perpétrés.",81.62
47891,Meurtre en Bourgogne,telefilms,policier,48.0,1.0,5244.0,631,0,9,411,164,474,166,640,5244.0,2941506.0,2762908.0,178598.0,"Mylène et Fred font équipe pour élucider le meurtre de Morgane, jeune chef spécialiste de gastronomie moléculaire dont le corps est retrouvé dans les forges de Buffon, les poumons explosés à l’azote. Parallèlement, un autre corps est découvert dans les écluses. Il s’agit du commissaire Deville, disparu depuis de nombreuses années, qui n’est autre que le père de Mylène. Ces deux meurtres seraient-ils liés ?",74.06
47490,Meurtres au pays des Maures,telefilms,"drame,policier",49.0,1.0,5428.0,535,0,7,328,157,471,72,543,5428.0,2983475.0,2852360.0,131115.0,"Au coeur du massif de La Sainte Victoire, théâtre d'affrontements lors des invasions par les Sarrasins, en 975, un corps criblé de flèches est découvert par des militaires. Diane Giraud, Lieutenant chargée de l'enquête, se retrouve associée au Capitaine Alex Lançon, officier juriste. Ils ne tardent pas à découvrir que les flèches sont des reproductions d'un héros local, l'Archer Noir.",86.74
12480,Elementary,series,action,40.0,80.0,2450.85,1067,0,33,616,342,469,631,1100,196068.0,20689234.0,18720473.0,1968761.0,"Après de nombreuses frasques et une cure de désintoxication à Londres, l'excentrique Sherlock (Jonny Lee Miller) est désormais consultant pour la police de New York. Là-bas, son riche père lui impose de vivre avec le Dr Watson (Lucy Liu). Brillante chirurgienne jusqu'à ce qu'elle perde un patient et sa licence de médecin 3 ans plus tôt, Watson est désormais chargée de veiller à ce que Sherlock reste sobre...",42.64
45154,Jacky au royaume des filles,films,comedie,41.0,1.0,5175.0,873,0,28,388,391,469,435,904,5175.0,3029499.0,2447397.0,582102.0,"C'est le monde à l'envers : en république démocratique et populaire de Bubunne, les femmes dictent leurs lois et font la guerre. Les hommes doivent porter le voile et se charger de la bonne marche du foyer. Jacky est l'un d'entre eux. Il ne rêve que d'épouser la Colonelle, la jolie fille de la Générale...",51.88
46235,Le premier oublié,telefilms,drame,38.0,2.0,2675.0,610,0,28,446,130,468,171,639,5350.0,2915554.0,2626241.0,289313.0,"Axel revoit sa mère pour la première fois depuis des années après avoir coupé les ponts en raison d'un drame familial dont on lui fait porter la responsabilité. Cependant, il découvre qu'elle est atteinte de la maladie d'Alzheimer et qu'il est le seul parmi la fratrie qu'elle ne reconnaît pas. Alors que la famille veut la faire admettre en centre, Axel s'y oppose. Malgré les tensions, s'ouvre alors un face-à-face entre la mère et le fils",73.24
47519,Manon 20 ans,series,drame,37.0,3.0,3372.67,650,0,26,470,130,468,209,677,10118.0,5564168.0,4891232.0,672936.0,"Dorénavant loin du Centre d'éducation fermé, Manon, âgée aujourd'hui de 20 ans, a un BTS de mécanique en poche et un compagnon. Elle essaie de se conformer à une vie sociale apaisée. Entre le travail et l'amour, Manon espère, fonce, se trompe, réussit, flanche, résiste toujours avec sa force de vie puissante, une violence aussi qui menace de jaillir quand les injustices sont trop fortes..",69.13
46965,Il a déjà tes yeux,series,comedie,33.0,6.0,2767.5,1016,0,39,723,220,465,591,1056,16605.0,10413982.0,8177466.0,2236516.0,"La famille Aloka est de retour ! Autant dire qu’avec une mère d’origine africaine, un père d’origine antillaise, un fils blanc et un fils noir, les Aloka ne passent pas inaperçus dans leur vie quotidienne",44.03
46742,Dîner avec mon ex,divertissement,serie-realite,30.0,20.0,614.4,1659,0,55,1203,341,464,1255,1719,12288.0,3943400.0,2753540.0,1189860.0,"Deux ex et des questions gênantes... Dîner avec mon ex révèle les dessous des ruptures de vos candidats de télé-réalité préférés ! Clashs, pleurs, sentiments retrouvés... Leurs histoires sont-elles vraiment terminées ou oseront-ils se donner une nouvelle chance ?",26.99
47326,Sources assassines,telefilms,"drame,policier",48.0,1.0,5455.0,607,0,12,406,139,463,157,620,5455.0,2967581.0,2725853.0,241728.0,"Dans la ville thermale de la Bourboule, un homme est retrouvé mort empoisonné... Son ex-compagne, Irène, médecin chef des thermes, possède un important stock d’arsenic médical qui pourrait être l’arme du crime. Elle est accusée du meurtre et placée en garde à vue. Appelée à la rescousse, sa fille Fanny, jeune capitaine à la Crime de Paris qu'elle n'a pas vue depuis des années, va tenter d'innocenter sa mère et de découvrir la vérité.",74.68
